,degree,closeness,betweenness,eigen,pagerank,clustering
56,0.019316493313521546,0.27585735756250856,0.0010850657064421735,2.636637974139532e-05,0.0008039024292749443,0.34865134865134867
57,0.003714710252600297,0.2613423079412336,1.5359027152243021e-06,4.21144852579559e-07,0.00021380181907352505,0.5238095238095238
58,0.0029717682020802376,0.3974018305284913,0.08436020590796486,0.000589812015498517,0.00021402001229947393,0.2727272727272727
59,0.0047052996532937095,0.2614099825208778,7.274796871349583e-07,5.185075583635661e-07,0.00022393731076947957,0.7777777777777778
60,0.001981178801386825,0.2612239617026782,7.546141619678459e-08,7.389823247074878e-07,0.0001179214817815534,0.6785714285714286
61,0.0007429420505200594,0.2611394942766604,6.134440182644368e-08,2.1309924189850115e-07,9.993081338694414e-05,0.6666666666666666
62,0.0064388311045071814,0.26152849740932643,2.8660815656610625e-06,1.0480310720344275e-06,0.000294118187302578,0.5230769230769231
63,0.0014858841010401188,0.26119016817593793,0.0,4.123650334848587e-07,9.762401994576605e-05,1.0
64,0.001733531451213472,0.2790408403012922,1.2821395685548784e-05,2.713065606170404e-07,0.00014304317844236687,0.9523809523809523
65,0.0029717682020802376,0.2612915749967646,6.893923913652614e-07,6.051887725449037e-07,0.00016011443293880614,0.5
66,0.003714710252600297,0.2613423079412336,9.542251505382869e-08,1.2731710213783302e-06,0.00017891995625352093,0.8761904761904762
67,0.018821198613174838,0.27581967213114755,0.0009118520705882054,2.667402808693757e-05,0.0007724556453836683,0.36140350877192984
68,0.002228826151560178,0.2612408617454875,1.4722656438346484e-07,2.215965528432378e-07,0.00021487874776333194,0.8333333333333334
69,0.0024764735017335313,0.26125776397515527,1.9840927984607338e-07,6.001155179628284e-07,0.0001410081446777761,0.6444444444444445
70,0.0004952947003467063,0.26112260734609416,0.0,2.1168797016997866e-07,7.684630684627396e-05,1.0
71,0.0007429420505200594,0.2611394942766604,0.0,2.130793527418473e-07,0.00010148330553096666,1.0
72,0.005943536404160475,0.26149462504856885,1.8125106130858043e-06,7.321880694397925e-07,0.0002733935497308621,0.605072463768116
73,0.0024764735017335313,0.26125776397515527,6.016664242341218e-07,2.526339746355996e-07,0.00015801614677929968,0.5333333333333333
74,0.00024764735017335313,0.26110572259941806,0.0,2.1031233303459666e-07,5.2591423276218314e-05,0.0
75,0.003467062902426944,0.26132539477090344,2.5490958649817383e-07,9.487325073453163e-07,0.00017600935698758896,0.7582417582417582
76,0.0007429420505200594,0.2611394942766604,0.0,2.246971005449556e-07,8.258166400536363e-05,1.0
77,0.0014858841010401188,0.26119016817593793,2.556016742768486e-07,2.423162262820322e-07,0.00012062978066488579,0.6
78,0.002228826151560178,0.2612408617454875,0.0,2.2135803346558037e-07,0.00021693170124186377,1.0
79,0.0029717682020802376,0.2612915749967646,2.0870669696912043e-08,5.042070479439274e-07,0.00015290410790864953,0.9393939393939394
80,0.005695889053987122,0.2679140127388535,0.00015960172239363706,5.829688943218435e-07,0.00031475366122911397,0.5217391304347826
81,0.0007429420505200594,0.2611394942766604,6.134440182644368e-08,2.3546233025642665e-07,0.00010752780555275151,0.6666666666666666
82,0.008420009905894007,0.26166407465007774,7.3592283705503054e-06,8.953960456355658e-07,0.0003849000964535906,0.41711229946524064
83,0.001733531451213472,0.2612070638463031,9.201660273966552e-08,2.3934747731679905e-07,0.00014051490911703464,0.8571428571428571
84,0.0032194155522535907,0.2613084837895554,1.3929533620512854e-06,4.4393270134604735e-07,0.00019107773185719068,0.4230769230769231
85,0.003467062902426944,0.26132539477090344,5.032627527050142e-07,6.218399102825083e-07,0.000182837954537027,0.6483516483516484
86,0.0014858841010401188,0.26119016817593793,0.0,2.1745012502533326e-07,0.00015187043333662333,1.0
87,0.0032194155522535907,0.27463782901448686,4.625863702493762e-05,2.5353932977449393e-05,0.0001726709411151336,0.6410256410256411
88,0.004952947003467063,0.26142690664249646,4.549846123020853e-06,7.788173777900159e-07,0.00028441481196072053,0.3368421052631579
89,0.001981178801386825,0.2612239617026782,3.312597698627958e-07,2.198438094304251e-07,0.00022888063692828091,0.6785714285714286
90,0.0004952947003467063,0.26112260734609416,0.0,2.1163531066753916e-07,8.919860362388565e-05,1.0
91,0.001981178801386825,0.2612239617026782,2.7604980821899654e-07,2.1973746334830285e-07,0.00023737300152657922,0.6785714285714286
92,0.005200594353640416,0.2614438329556491,6.842999005760918e-07,2.6177120551499574e-07,0.00028831153295411636,0.7761904761904762
93,0.001981178801386825,0.2612239617026782,9.40614161338803e-08,2.201797330620387e-07,0.00018377073837312445,0.8571428571428571
94,0.005448241703813769,0.26146076146076147,2.1380836623092413e-06,4.3187807994812516e-07,0.00029878104789358967,0.6666666666666666
95,0.0014858841010401188,0.26119016817593793,6.134440182644368e-08,2.1707392791581983e-07,0.00018055035893729885,0.8666666666666667
96,0.002228826151560178,0.2612408617454875,7.835986401270893e-07,4.1041485115144325e-07,0.00014618512832270217,0.3888888888888889
97,0.0007429420505200594,0.2611394942766604,4.089626788429578e-08,2.130110549045412e-07,0.00010958436029004845,0.6666666666666666
98,0.012134720158494303,0.26191866121813584,6.75276474687329e-06,1.8651974910044857e-06,0.0005003246722658377,0.5246598639455783
99,0.0032194155522535907,0.2613084837895554,8.161726604908745e-07,2.2710379624244594e-07,0.0002993734003136998,0.6410256410256411
100,0.002228826151560178,0.2612408617454875,5.316514824958451e-07,2.690026832037136e-07,0.00017520377701900366,0.6111111111111112
101,0.0047052996532937095,0.2614099825208778,7.890545400009306e-07,2.5443101452882274e-07,0.00026633258205467354,0.8304093567251462
102,0.0014858841010401188,0.26119016817593793,0.0,2.174157330625746e-07,0.0001536353619686624,1.0
103,0.00396235760277365,0.2746938775510204,9.4190407877329e-05,2.509601726022742e-05,0.00018812236311743378,0.55
104,0.0079247152055473,0.2616301671634055,3.0155346005494676e-06,1.4355684549795197e-06,0.00034640792239928187,0.6088709677419355
105,0.003467062902426944,0.26132539477090344,4.083494447761187e-07,6.40839152362538e-07,0.0001813354264970288,0.6703296703296703
106,0.001981178801386825,0.2612239617026782,3.6387941210384125e-07,4.032095292632716e-07,0.0001275482626354048,0.42857142857142855
107,0.258791480931154,0.45969945355191255,0.4805180785560152,0.00026069399119670256,0.006936420955866117,0.049038479165520905
108,0.0032194155522535907,0.2613084837895554,3.481582493846834e-07,4.0780175010285773e-07,0.00020008087943521537,0.7948717948717948
109,0.009162951956414065,0.26171495236243436,5.787658323854831e-06,1.916116743643399e-06,0.00040147225316823187,0.53003003003003
110,0.0012382367508667657,0.2611732746911584,0.0,2.1574871103769876e-07,0.000155723211962933,1.0
111,0.003467062902426944,0.26132539477090344,1.5294230468062708e-06,2.2883459016186963e-07,0.0002934993171110268,0.5604395604395604
112,0.0007429420505200594,0.2611394942766604,0.0,2.130829117045202e-07,0.00010075548047141475,1.0
113,0.009905894006934125,0.2617658498638662,5.229334396770685e-06,1.5024273155549714e-06,0.0004217680378937481,0.5371794871794872
114,0.00024764735017335313,0.26110572259941806,0.0,2.1031233303459666e-07,5.2591423276218314e-05,0.0
115,0.005200594353640416,0.2614438329556491,3.3336831770046665e-06,2.3881877710848615e-07,0.0004171974177353141,0.5333333333333333
116,0.004210004952947003,0.2613761408505405,1.155762168033134e-06,2.3335209685156938e-07,0.00032518618611985356,0.6617647058823529
117,0.0014858841010401188,0.26119016817593793,2.095933729070159e-07,3.927631429000689e-07,0.00011250195884281505,0.4666666666666667
118,0.008915304606240713,0.26169799092676604,5.694459451841912e-06,1.2615924480514825e-06,0.00039779999591200874,0.5365079365079365
119,0.015354135710747894,0.2801054384017758,0.0015229358857941754,2.0670379385755196e-06,0.0007319072593209059,0.28714965626652567
120,0.0009905894006934125,0.27446982055464925,4.473603006040935e-05,2.4215678841668653e-05,8.991381061339179e-05,0.5
121,0.0029717682020802376,0.2612915749967646,1.0410849313922507e-06,7.413493831688895e-07,0.00017194948880466562,0.4696969696969697
122,0.015601783060921248,0.27557496758343003,0.0007457760472154909,2.6275054685395072e-05,0.000660524079101169,0.38556067588325654
123,0.004457652303120356,0.2613930605903677,4.922689779281791e-07,8.351280919517663e-07,0.0002085473897771233,0.6928104575163399
124,0.0009905894006934125,0.26115638339154057,1.6358507153718312e-07,2.2445903442673028e-07,0.00011232974058162626,0.5
125,0.0009905894006934125,0.27446982055464925,8.2362839065918e-06,2.43671233741304e-05,7.592166875181042e-05,0.6666666666666666
126,0.001733531451213472,0.2612070638463031,1.686971050227201e-07,3.9253767861127476e-07,0.0001273415703148841,0.7619047619047619
127,0.00396235760277365,0.2613592233009709,6.370611703673157e-07,4.112819163506725e-07,0.00024347720956291596,0.7333333333333333
128,0.006934125804853888,0.2615623785464438,2.4337383726394154e-06,1.5434415237660647e-06,0.0003067678430282077,0.5952380952380952
129,0.001733531451213472,0.2612070638463031,4.498589467272537e-08,5.528361634802619e-07,0.00012350917911145407,0.9047619047619048
130,0.00396235760277365,0.2613592233009709,2.527390717096562e-06,6.088185760204503e-07,0.0002300074101712803,0.35833333333333334
131,0.001733531451213472,0.2612070638463031,0.0,2.1871799866693316e-07,0.00017343689435242747,1.0
132,0.00396235760277365,0.2613592233009709,1.983731020051308e-06,6.37245813377061e-07,0.0002084674125014289,0.4
133,0.004457652303120356,0.2613930605903677,1.8046406979714436e-06,6.703645332316179e-07,0.00023550237804358028,0.5882352941176471
134,0.0047052996532937095,0.2614099825208778,6.323857056647831e-07,1.0052301487235235e-06,0.00021905817390362813,0.7076023391812866
135,0.0024764735017335313,0.26125776397515527,0.0,2.330970230012664e-07,0.0001716312351638319,1.0
136,0.03293709757305597,0.2941862159405508,0.026870359787398053,0.00389437464847358,0.0006337403250536821,0.32137161084529503
137,0.00396235760277365,0.2613592233009709,2.113265956887789e-06,2.315517663714835e-07,0.0003304194027641963,0.5333333333333333
138,0.0004952947003467063,0.26112260734609416,0.0,2.117508593464441e-07,7.29339350530321e-05,1.0
139,0.002228826151560178,0.2612408617454875,1.2268880365288736e-08,2.3287761152211187e-07,0.00015511284188837794,0.9722222222222222
140,0.0027241208519068845,0.2612746683921061,9.16271144741008e-08,2.249020295067922e-07,0.00022045298382317283,0.8909090909090909
141,0.006934125804853888,0.2615623785464438,2.6854718971158224e-06,1.0678734136582829e-06,0.0003120021058476483,0.5555555555555556
142,0.010648836057454186,0.261816767165921,5.167781965397462e-06,2.0058320647541407e-06,0.0004508863208061317,0.530454042081949
143,0.0029717682020802376,0.2612915749967646,1.1515220571420997e-06,2.2557970819250845e-07,0.00029379905862812603,0.6060606060606061
144,0.003714710252600297,0.2613423079412336,8.436846952494006e-07,2.305236184409256e-07,0.0002911632908825187,0.7047619047619048
145,0.0004952947003467063,0.26112260734609416,0.0,2.1163531066753916e-07,8.919860362388565e-05,1.0
146,0.0024764735017335313,0.27458180334557325,0.000141354407287742,2.455092978679452e-05,0.00014443058241554713,0.4666666666666667
147,0.0014858841010401188,0.26119016817593793,2.4537760730577472e-08,2.1709041695161263e-07,0.00018001867135639642,0.9333333333333333
148,0.004952947003467063,0.26142690664249646,2.4037945179865694e-06,6.646870160904736e-07,0.000246266902213844,0.42105263157894735
149,0.003467062902426944,0.26132539477090344,3.6641108583001195e-07,2.28960556049616e-07,0.0002717075425301843,0.7802197802197802
150,0.0027241208519068845,0.2791179926729799,9.524858913463719e-05,4.4159545758983443e-07,0.00019408389327919988,0.5636363636363636
151,0.001733531451213472,0.2612070638463031,3.4080223236913156e-08,2.1904032885314403e-07,0.00015376030165803836,0.9047619047619048
152,0.0012382367508667657,0.2611732746911584,1.8403320547933104e-07,3.711546319119012e-07,0.00012492244142269063,0.7
153,0.0004952947003467063,0.26112260734609416,0.0,2.2060595804479308e-07,6.212683318297321e-05,1.0
154,0.0004952947003467063,0.26112260734609416,0.0,2.1166094245479166e-07,7.932370381914374e-05,1.0
155,0.0007429420505200594,0.2611394942766604,4.089626788429578e-08,2.130824071472065e-07,0.00010298408354995632,0.6666666666666666
156,0.0029717682020802376,0.27461915125136016,0.00016527424249422466,2.4579904124867865e-05,0.00016483892073663328,0.5303030303030303
157,0.0007429420505200594,0.2611394942766604,4.089626788429578e-08,2.1303025769127772e-07,0.00010600177299096029,0.6666666666666666
158,0.006191183754333828,0.2615115601321158,4.792698586965206e-06,1.1780556141717562e-06,0.0002996906273208094,0.3566666666666667
159,0.003467062902426944,0.26132539477090344,1.151331739012335e-06,4.3496795749773475e-07,0.0002046728574167513,0.6263736263736264
160,0.0004952947003467063,0.26112260734609416,0.0,2.1374245591388144e-07,6.9467498708458e-05,1.0
161,0.006191183754333828,0.2615115601321158,2.4042212720527196e-06,1.9606496195465963e-06,0.0002798852018135081,0.5466666666666666
162,0.001981178801386825,0.2612239617026782,5.842323983470826e-08,2.2043825115584638e-07,0.00016967237746256535,0.8571428571428571
163,0.0014858841010401188,0.2676121678043608,2.5290532925679884e-05,2.3535402307354674e-07,0.00012143853497887508,0.5333333333333333
164,0.0007429420505200594,0.2611394942766604,1.7526971950412477e-08,3.761981852660197e-07,7.388101008374698e-05,0.6666666666666666
165,0.0027241208519068845,0.2612746683921061,3.3803819101741307e-07,5.936055623191569e-07,0.00014915412045219805,0.6
166,0.0009905894006934125,0.2677186236159915,4.3671371776444415e-07,2.1717063788057475e-07,0.00010901413534460111,0.6666666666666666
167,0.001733531451213472,0.2612070638463031,4.498589467272537e-08,2.1862563470844002e-07,0.00016890007322119526,0.9047619047619048
168,0.0027241208519068845,0.2612746683921061,3.1351705266406723e-07,7.453441029602216e-07,0.00016671442975985684,0.6909090909090909
169,0.009410599306587419,0.27510560021801334,0.0004022004787300702,2.5749071292822103e-05,0.0004151646984609198,0.4395448079658606
170,0.011391778107974244,0.26186770428015566,1.2076646755280126e-05,1.8442210668047118e-06,0.0005074088921908395,0.4714975845410628
171,0.005448241703813769,0.37049270575282134,0.015492407332440639,6.169412033699879e-06,0.000378355466254029,0.21645021645021645
172,0.010153541357107478,0.26178282009724474,8.376867955345824e-06,1.1306354099890156e-06,0.0004407711556279399,0.45975609756097563
173,0.0029717682020802376,0.28904795991410165,0.0036310041038157157,5.20232937297206e-07,0.00022095845526127968,0.24242424242424243
174,0.0009905894006934125,0.26115638339154057,4.089626788429578e-08,2.143985756358222e-07,0.00013034902763874113,0.8333333333333334
175,0.004210004952947003,0.2613761408505405,3.309676536636223e-06,2.4875822258791426e-07,0.0003793293986316261,0.4264705882352941
176,0.003467062902426944,0.26132539477090344,3.2067729765384276e-07,4.993987532397147e-07,0.00017618515353876556,0.7252747252747253
177,0.0027241208519068845,0.2612746683921061,3.111037521198216e-07,2.242984638524588e-07,0.0002585099773533988,0.7636363636363637
178,0.0032194155522535907,0.2613084837895554,1.3712597154786128e-06,6.041528426876911e-07,0.00018869072847033035,0.46153846153846156
179,0.0007429420505200594,0.2611394942766604,6.134440182644368e-08,2.1294201190852726e-07,0.00012913236759476578,0.6666666666666666
180,0.004952947003467063,0.26142690664249646,9.112055842871576e-07,2.641380407986715e-07,0.0002767445611013242,0.7578947368421053
181,0.0024764735017335313,0.26125776397515527,1.8403320547933104e-07,2.2364157028893605e-07,0.00023849264701222462,0.8666666666666667
182,0.0007429420505200594,0.2611394942766604,4.089626788429578e-08,2.1295915113824532e-07,0.00011527130527604326,0.6666666666666666
183,0.0004952947003467063,0.26112260734609416,0.0,2.144548122164338e-07,6.368961659823045e-05,1.0
184,0.004457652303120356,0.2613930605903677,1.2725037854772063e-06,4.2008582516178646e-07,0.0002672226937983914,0.6339869281045751
185,0.0064388311045071814,0.26152849740932643,2.828334869845182e-06,1.5087404162585571e-06,0.0002961999215015276,0.5384615384615384
186,0.010896483407627538,0.26183374400207493,8.069594875170074e-06,1.689152601399593e-06,0.00046621447393238173,0.4978858350951374
187,0.00396235760277365,0.2613592233009709,4.0825673136162185e-07,2.492503554539716e-07,0.00022988568150929335,0.8583333333333333
188,0.01188707280832095,0.2619016733687897,1.0395368746413048e-05,1.999968173949832e-06,0.0005108965045625002,0.45567375886524825
189,0.001733531451213472,0.2790408403012922,1.2821395685548784e-05,2.713065606170404e-07,0.00014304317844236685,0.9523809523809523
190,0.0009905894006934125,0.26115638339154057,1.8403320547933104e-07,2.1584895599947877e-07,0.00010282026746515356,0.5
191,0.0007429420505200594,0.2611394942766604,0.0,2.1982754613143587e-07,7.61960844371223e-05,1.0
192,0.0012382367508667657,0.2611732746911584,3.680664109586621e-07,2.1575775006800953e-07,0.00017301613709081926,0.4
193,0.0012382367508667657,0.2611732746911584,1.8403320547933104e-07,2.1573220907409644e-07,0.0001574726670170539,0.7
194,0.0047052996532937095,0.2614099825208778,4.3451620726611605e-07,2.576242819618544e-07,0.0002639598416875759,0.8245614035087719
195,0.002228826151560178,0.2612408617454875,0.0,2.2135803346558037e-07,0.00021693170124186377,1.0
196,0.0032194155522535907,0.2613084837895554,9.79246528679504e-07,5.601583078615533e-07,0.0001873951321712373,0.717948717948718
197,0.00396235760277365,0.2613592233009709,5.392921255516175e-07,4.1573947735938925e-07,0.00024333864382939508,0.7416666666666667
198,0.0029717682020802376,0.2854920814479638,0.0016628780885075156,3.555774100849156e-07,0.0002614245993622164,0.4696969696969697
199,0.011639425458147598,0.2618846877229392,9.450375984913955e-06,1.5207716212891247e-06,0.0004970049703824462,0.47178538390379277
200,0.014115898959881128,0.2620546433902265,1.383389514169764e-05,2.0875584132522845e-06,0.0005910801200346582,0.4342105263157895
201,0.0009905894006934125,0.26115638339154057,0.0,2.1440824921210015e-07,0.00012897541087218095,1.0
202,0.0009905894006934125,0.26757670134517264,7.655514235000146e-06,2.2117625094334107e-07,0.00010292663043672868,0.6666666666666666
203,0.014115898959881128,0.2620546433902265,1.6468476377937862e-05,2.214317416201959e-06,0.0006010225402459133,0.42857142857142855
204,0.005448241703813769,0.26146076146076147,2.729575812106239e-06,4.483524203113767e-07,0.0002962826897902639,0.5887445887445888
205,0.0004952947003467063,0.26112260734609416,0.0,2.1165285159495728e-07,8.219518722798913e-05,1.0
206,0.0009905894006934125,0.26115638339154057,1.6358507153718312e-07,2.2205513870161373e-07,9.395375113592259e-05,0.5
207,0.0007429420505200594,0.2611394942766604,0.0,5.384185907279241e-07,7.058161753737582e-05,1.0
208,0.001733531451213472,0.2612070638463031,1.8607645913792854e-08,4.359288749756325e-07,0.00010922841949088753,0.8571428571428571
209,0.00024764735017335313,0.26110572259941806,0.0,2.1031233303459666e-07,5.2591423276218314e-05,0.0
210,0.00024764735017335313,0.26110572259941806,0.0,2.1031233303459666e-07,5.2591423276218314e-05,0.0
211,0.007429420505200594,0.26159626846333245,2.256933560691282e-06,1.2000150045393467e-06,0.00032880769401620797,0.6
212,0.004457652303120356,0.2613930605903677,8.259734640887314e-07,9.742383989944485e-07,0.00021432815128277834,0.6993464052287581
213,0.009658246656760773,0.2751243442120324,0.0004681297730936088,2.6162087362596894e-05,0.00044529886849428447,0.30364372469635625
214,0.004210004952947003,0.2613761408505405,1.8705660814077714e-06,2.332640018761148e-07,0.0003403575506892807,0.5661764705882353
215,0.00024764735017335313,0.26110572259941806,0.0,2.1031233303459666e-07,5.2591423276218314e-05,0.0
216,0.0004952947003467063,0.26112260734609416,0.0,2.1168083905373196e-07,7.316135797264995e-05,1.0
217,0.001981178801386825,0.27906012439530065,3.177245113002008e-05,4.2446591267883056e-07,0.00015475317259206118,0.8214285714285714
218,0.002228826151560178,0.2612408617454875,0.0,2.2135803346558037e-07,0.00021693170124186377,1.0
219,0.0014858841010401188,0.26119016817593793,2.453776073057747e-07,2.1705691016014018e-07,0.0001871288407649585,0.7333333333333333
220,0.0009905894006934125,0.26115638339154057,0.0,2.1465678033104076e-07,0.00010976491449644481,1.0
221,0.001981178801386825,0.2612239617026782,4.898257539778154e-08,7.365710439170791e-07,0.00012002945878746593,0.8571428571428571
222,0.0027241208519068845,0.2612746683921061,5.93316769541078e-07,4.3667239419083505e-07,0.0001597196367977622,0.7454545454545455
223,0.006686478454680535,0.261545436880627,1.1271584511988172e-06,1.23445572624129e-06,0.0002889286561887119,0.7207977207977208
224,0.006934125804853888,0.2615623785464438,2.9643732800200658e-06,1.5206653082191618e-06,0.00031577258923565563,0.5211640211640212
225,0.0024764735017335313,0.26125776397515527,1.4547386718842358e-07,2.2296451145789512e-07,0.0002356740824566413,0.8444444444444444
226,0.003467062902426944,0.26132539477090344,3.0672643513523615e-07,2.2910029518520856e-07,0.0002702688049305354,0.8131868131868132
227,0.003714710252600297,0.2613423079412336,1.5809328699272056e-06,2.298761112711906e-07,0.00034158982143158703,0.5428571428571428
228,0.0007429420505200594,0.2611394942766604,0.0,2.1588092169688921e-07,8.191472452896019e-05,1.0
229,0.0014858841010401188,0.26119016817593793,2.810465326785439e-07,2.497226678750919e-07,0.00011381076457556984,0.5333333333333333
230,0.002228826151560178,0.2612408617454875,1.5233859786900177e-06,2.2139596969006048e-07,0.00025568030168036726,0.2777777777777778
231,0.005200594353640416,0.2614438329556491,2.8865793589644363e-06,8.288259328870449e-07,0.00026583921687860527,0.4523809523809524
232,0.006191183754333828,0.2615115601321158,1.3245464993391094e-06,1.1942645389386699e-06,0.0002807639719424711,0.62
233,0.0004952947003467063,0.26112260734609416,0.0,2.1162712130634827e-07,9.172093610965165e-05,1.0
